,Unnamed: 0,State,County,TotalPop,UnderEighteen,SixtyFivePlus,PedAshtma,AAshthma,COPD,HeartDisease,EverSmoker,NonWhite,Poverty,LC
2625,2625,TX,Hartley County,5619.0,"1,184",854,93.0,333.0,291,428,"1,621",2004.0,429.0,2
2626,2626,TX,Haskell County,5813.0,"1,083","1,277",85.0,355.0,348,520,"1,770",2136.0,1220.0,2
2627,2627,TX,Hays County,222631.0,"51,181","24,464",4050.0,12701.0,"9,660","13,988","59,841",104185.0,28293.0,110
2628,2628,TX,Hemphill County,3825.0,"1,176",553,93.0,199.0,178,263,973,1431.0,366.0,1
2629,2629,TX,Henderson County,82299.0,"17,724","18,082",1402.0,4904.0,"5,006","7,489","24,702",18353.0,15718.0,40
2630,2630,TX,Hidalgo County,865939.0,"281,965","96,025",22312.0,43403.0,"34,745","50,646","206,610",813576.0,256985.0,428
2631,2631,TX,Hill County,36354.0,"8,495","7,542",672.0,2110.0,"2,111","3,153","10,571",10979.0,4460.0,18
2632,2632,TX,Hockley County,22980.0,"5,915","3,372",468.0,1276.0,"1,105","1,625","6,182",12377.0,4300.0,11
2633,2633,TX,Hood County,60537.0,"12,905","14,870",1021.0,3624.0,"3,873","5,824","18,449",9997.0,6108.0,29
2634,2634,TX,Hopkins County,36810.0,"9,068","6,720",717.0,2097.0,"2,007","2,982","10,404",9990.0,5320.0,18
2635,2635,TX,Houston County,23169.0,"4,600","5,099",364.0,1407.0,"1,418","2,119","7,063",8960.0,5323.0,11
2636,2636,TX,Howard County,36459.0,"7,817","4,693",618.0,2150.0,"1,787","2,610","10,356",18924.0,6263.0,18
2637,2637,TX,Hudspeth County,4795.0,"1,016",737,80.0,279.0,230,338,"1,332",3999.0,838.0,2
2638,2638,TX,Hunt County,96493.0,"23,183","15,282",1834.0,5529.0,"5,000","7,381","27,097",28005.0,12715.0,47
2639,2639,TX,Hutchinson County,21198.0,"5,443","3,507",430.0,1187.0,"1,092","1,616","5,833",6458.0,2708.0,10
2640,2640,TX,Irion County,1522.0,335,327,26.0,90.0,91,137,454,451.0,123.0,0
2641,2641,TX,Jack County,8843.0,"1,924","1,514",152.0,520.0,475,702,"2,554",2051.0,1359.0,4
2642,2642,TX,Jackson County,14874.0,"3,784","2,685",299.0,836.0,794,"1,180","4,138",6300.0,1885.0,7
2643,2643,TX,Jasper County,35872.0,"8,611","7,021",681.0,2066.0,"2,036","3,035","10,325",9031.0,6682.0,17
2644,2644,TX,Jeff Davis County,2252.0,174,785,13.0,159.0,190,288,838,838.0,284.0,1
2645,2645,TX,Jefferson County,255001.0,"61,181","36,809",4841.0,14538.0,"12,545","18,429","70,442",153437.0,44682.0,127
2646,2646,TX,Jim Hogg County,5248.0,"1,613",923,127.0,272.0,258,385,"1,345",4961.0,1318.0,2
2647,2647,TX,Jim Wells County,40822.0,"11,348","6,266",897.0,2211.0,"1,976","2,917","10,784",33538.0,8552.0,20
2648,2648,TX,Johnson County,171361.0,"44,541","24,219",3524.0,9547.0,"8,358","12,288","46,465",49428.0,17965.0,84
2649,2649,TX,Jones County,19817.0,"3,412","3,091",269.0,1226.0,"1,044","1,532","5,920",8257.0,3232.0,10
2650,2650,TX,Karnes County,15650.0,"3,347","2,205",264.0,914.0,751,"1,098","4,373",10148.0,2751.0,8
2651,2651,TX,Kaufman County,128622.0,"35,656","15,367",2821.0,6978.0,"5,804","8,480","33,600",48638.0,14539.0,63
2652,2652,TX,Kendall County,45641.0,"10,504","8,703",831.0,2667.0,"2,605","3,876","13,313",12952.0,3361.0,22
2653,2653,TX,Kenedy County,442.0,120,69,9.0,24.0,22,33,119,350.0,63.0,0
2654,2654,TX,Kent County,726.0,153,197,12.0,43.0,49,75,227,172.0,89.0,0
2655,2655,TX,Kerr County,52405.0,"10,062","14,516",796.0,3216.0,"3,554","5,367","16,481",16536.0,7023.0,25
2656,2656,TX,Kimble County,4362.0,766,"1,280",60.0,274.0,312,473,"1,420",1192.0,760.0,2
2657,2657,TX,King County,277.0,70,49,5.0,15.0,15,22,79,53.0,38.0,0
2658,2658,TX,Kinney County,3767.0,710,904,56.0,229.0,232,348,"1,150",2398.0,724.0,1
2659,2659,TX,Kleberg County,31129.0,"7,540","4,029",596.0,1738.0,"1,362","1,985","8,213",24948.0,7369.0,15
2660,2660,TX,Knox County,3653.0,965,726,76.0,203.0,202,301,"1,016",1560.0,723.0,1
2661,2661,TX,Lamar County,49728.0,"11,833","9,547",936.0,2865.0,"2,781","4,140","14,257",12935.0,7066.0,24
2662,2662,TX,Lamb County,13158.0,"3,658","2,216",289.0,715.0,667,989,"3,524",8003.0,2587.0,6
2663,2663,TX,Lampasas County,21229.0,"4,692","4,165",371.0,1257.0,"1,239","1,845","6,288",5925.0,2713.0,10
2664,2664,TX,La Salle County,7531.0,"1,478","1,033",116.0,446.0,349,508,"2,106",6673.0,1737.0,3
2665,2665,TX,Lavaca County,20110.0,"4,751","4,683",375.0,1166.0,"1,227","1,843","5,910",5393.0,2644.0,9
2666,2666,TX,Lee County,17144.0,"3,750","3,170",296.0,1016.0,974,"1,447","5,049",6283.0,2049.0,8
2667,2667,TX,Leon County,17270.0,"3,886","4,226",307.0,1018.0,"1,092","1,644","5,188",4183.0,2679.0,8
2668,2668,TX,Liberty County,86323.0,"22,868","11,052",1809.0,4765.0,"4,028","5,898","23,018",33236.0,12252.0,42
2669,2669,TX,Limestone County,23519.0,"5,267","4,581",416.0,1377.0,"1,328","1,977","6,840",9871.0,4860.0,11
2670,2670,TX,Lipscomb County,3355.0,867,608,68.0,187.0,179,266,929,1306.0,397.0,1
2671,2671,TX,Live Oak County,12166.0,"2,420","2,505",191.0,734.0,710,"1,058","3,646",5670.0,2067.0,6
2672,2672,TX,Llano County,21646.0,"3,358","7,818",265.0,1403.0,"1,746","2,663","7,423",3073.0,2628.0,10
2673,2673,TX,Loving County,152.0,52,15,4.0,7.0,5,8,35,33.0,5.0,0
2674,2674,TX,Lubbock County,307412.0,"73,288","38,200",5799.0,17341.0,"13,670","19,905","82,196",144425.0,52037.0,152
2675,2675,TX,Lynn County,5877.0,"1,574",990,124.0,324.0,302,448,"1,599",2991.0,1063.0,2
2676,2676,TX,McCulloch County,7987.0,"1,771","1,778",140.0,471.0,481,720,"2,370",2965.0,1449.0,3
2677,2677,TX,McLennan County,254607.0,"62,861","36,615",4974.0,14300.0,"12,113","17,783","68,872",112971.0,46457.0,125
2678,2678,TX,McMullen County,749.0,140,180,11.0,46.0,48,72,234,354.0,82.0,0
2679,2679,TX,Madison County,14422.0,"3,052","2,251",241.0,844.0,714,"1,049","4,060",6497.0,2122.0,7
2680,2680,TX,Marion County,9928.0,"1,796","2,618",142.0,622.0,684,"1,030","3,197",2917.0,2135.0,4
2681,2681,TX,Martin County,5753.0,"1,789",648,141.0,297.0,247,361,"1,433",2923.0,773.0,2
2682,2682,TX,Mason County,4280.0,895,"1,220",70.0,258.0,293,444,"1,333",1189.0,541.0,2
2683,2683,TX,Matagorda County,36552.0,"9,324","6,221",737.0,2055.0,"1,920","2,845","10,140",20594.0,6639.0,18
2684,2684,TX,Maverick County,58485.0,"18,246","6,916",1443.0,2995.0,"2,444","3,571","14,320",56911.0,14859.0,28
2685,2685,TX,Medina County,50921.0,"11,752","8,489",929.0,2957.0,"2,718","4,020","14,549",28940.0,5988.0,25
2686,2686,TX,Menard County,2139.0,378,679,29.0,134.0,159,241,703,837.0,452.0,1
2687,2687,TX,Midland County,172578.0,"49,266","17,799",3898.0,9158.0,"7,057","10,229","43,294",95121.0,17351.0,85
2688,2688,TX,Milam County,25131.0,"6,186","5,098",489.0,1436.0,"1,436","2,145","7,197",9587.0,3839.0,12
2689,2689,TX,Mills County,4921.0,"1,008","1,406",79.0,298.0,340,515,"1,545",1029.0,693.0,2
2690,2690,TX,Mitchell County,8145.0,"1,751","1,240",138.0,476.0,405,595,"2,296",4207.0,1432.0,4
2691,2691,TX,Montague County,19596.0,"4,454","4,315",352.0,1149.0,"1,181","1,768","5,799",2848.0,2668.0,9
2692,2692,TX,Montgomery County,590925.0,"155,734","77,263",12323.0,32774.0,"28,127","41,231","158,938",206109.0,54400.0,292
2693,2693,TX,Moore County,21485.0,"6,873","2,343",543.0,1090.0,881,"1,285","5,212",14731.0,2588.0,10
2694,2694,TX,Morris County,12339.0,"2,814","2,703",222.0,722.0,737,"1,103","3,635",4450.0,2462.0,6
2695,2695,TX,Motley County,1234.0,245,374,19.0,75.0,87,132,390,275.0,219.0,0
2696,2696,TX,Nacogdoches County,65711.0,"15,243","9,685",1206.0,3752.0,"3,150","4,623","18,018",26797.0,13110.0,32
2697,2697,TX,Navarro County,49565.0,"13,139","8,429",1039.0,2750.0,"2,582","3,829","13,585",22112.0,9739.0,24
2698,2698,TX,Newton County,13746.0,"2,782","2,821",220.0,831.0,821,"1,224","4,159",3706.0,2898.0,6
2699,2699,TX,Nolan County,14751.0,"3,855","2,694",305.0,821.0,784,"1,166","4,067",6636.0,2615.0,7
2700,2700,TX,Nueces County,362265.0,"88,977","52,215",7040.0,20475.0,"17,630","25,901","99,120",257166.0,57694.0,179
2701,2701,TX,Ochiltree County,9947.0,"3,151","1,108",249.0,509.0,419,612,"2,446",5780.0,1040.0,4
2702,2702,TX,Oldham County,2131.0,526,319,41.0,121.0,109,161,596,484.0,245.0,1
2703,2703,TX,Orange County,83572.0,"20,764","13,466",1643.0,4738.0,"4,327","6,395","23,269",16403.0,11101.0,41
2704,2704,TX,Palo Pinto County,28875.0,"6,711","5,639",531.0,1679.0,"1,644","2,449","8,376",7272.0,4529.0,14
2705,2705,TX,Panola County,23148.0,"5,401","4,438",427.0,1342.0,"1,300","1,935","6,676",6278.0,3578.0,11
2706,2706,TX,Parker County,138371.0,"34,364","21,302",2719.0,7875.0,"7,175","10,589","38,720",23629.0,11289.0,68
2707,2707,TX,Parmer County,9864.0,"2,820","1,355",223.0,529.0,461,678,"2,571",6580.0,1325.0,4
2708,2708,TX,Pecos County,15673.0,"3,821","2,101",302.0,885.0,740,"1,083","4,260",11750.0,2650.0,7
2709,2709,TX,Polk County,50031.0,"10,088","9,422",798.0,3035.0,"2,923","4,341","15,110",14622.0,6834.0,25
2710,2710,TX,Potter County,119648.0,"32,848","14,922",2599.0,6489.0,"5,377","7,861","31,165",67678.0,22262.0,59
2711,2711,TX,Presidio County,6948.0,"1,840","1,607",145.0,384.0,401,604,"1,940",6089.0,1557.0,3
2712,2712,TX,Rains County,12159.0,"2,428","2,983",192.0,742.0,792,"1,190","3,780",1818.0,1752.0,6
2713,2713,TX,Randall County,136271.0,"32,501","20,536",2571.0,7764.0,"6,728","9,898","37,610",39839.0,11343.0,67
2714,2714,TX,Reagan County,3741.0,"1,091",420,86.0,198.0,160,233,947,2738.0,371.0,1
2715,2715,TX,Real County,3478.0,585,"1,025",46.0,221.0,253,384,"1,149",1094.0,616.0,1
2716,2716,TX,Red River County,12175.0,"2,429","2,996",192.0,742.0,791,"1,190","3,780",3261.0,2185.0,6
2717,2717,TX,Reeves County,15695.0,"3,529","1,879",279.0,900.0,697,"1,013","4,254",12841.0,2693.0,8
2718,2718,TX,Refugio County,7032.0,"1,595","1,590",126.0,412.0,426,639,"2,081",4083.0,1125.0,3
2719,2719,TX,Roberts County,903.0,220,189,17.0,51.0,52,77,259,128.0,70.0,0
2720,2720,TX,Robertson County,17284.0,"4,150","3,336",328.0,993.0,967,"1,440","4,946",7441.0,2699.0,8
2721,2721,TX,Rockwall County,100657.0,"27,150","12,594",2148.0,5543.0,"4,732","6,929","26,872",29939.0,5125.0,49
2722,2722,TX,Runnels County,10234.0,"2,329","2,126",184.0,598.0,598,893,"2,999",3985.0,1692.0,5
2723,2723,TX,Rusk County,54450.0,"12,111","9,027",958.0,3184.0,"2,876","4,247","15,585",20126.0,7900.0,27
2724,2724,TX,Sabine County,10589.0,"1,983","3,234",156.0,658.0,769,"1,166","3,426",1526.0,1845.0,5
2725,2725,TX,San Augustine County,8232.0,"1,628","2,177",128.0,504.0,557,840,"2,592",2537.0,1777.0,4
2726,2726,TX,San Jacinto County,28719.0,"6,194","6,280",490.0,1715.0,"1,760","2,634","8,659",7304.0,4981.0,14
2727,2727,TX,San Patricio County,66893.0,"17,900","10,021",1416.0,3678.0,"3,256","4,799","17,913",41617.0,11425.0,33
2728,2728,TX,San Saba County,6054.0,"1,218","1,446",96.0,364.0,372,558,"1,828",2212.0,896.0,3
2729,2729,TX,Schleicher County,2895.0,744,567,58.0,162.0,158,236,807,1618.0,476.0,1
2730,2730,TX,Scurry County,16866.0,"4,254","2,548",336.0,945.0,830,"1,223","4,597",7987.0,2408.0,8
2731,2731,TX,Shackelford County,3253.0,748,665,59.0,190.0,191,285,957,464.0,432.0,1
2732,2732,TX,Shelby County,25418.0,"6,560","4,451",519.0,1423.0,"1,345","1,996","7,040",9867.0,5173.0,12
2733,2733,TX,Sherman County,3079.0,869,459,68.0,167.0,153,226,823,1437.0,368.0,1
2734,2734,TX,Smith County,230221.0,"56,582","38,010",4477.0,13044.0,"11,827","17,485","63,840",93682.0,33744.0,113
2735,2735,TX,Somervell County,9016.0,"2,016","1,705",159.0,531.0,515,767,"2,648",2025.0,854.0,4
2736,2736,TX,Starr County,64525.0,"21,214","7,313",1678.0,3222.0,"2,609","3,809","15,378",62418.0,21151.0,31
2737,2737,TX,Stephens County,9433.0,"2,040","1,864",161.0,556.0,534,795,"2,760",2733.0,1696.0,4
2738,2738,TX,Sterling County,1311.0,373,189,29.0,70.0,62,92,345,593.0,161.0,0
2739,2739,TX,Stonewall County,1362.0,303,361,23.0,80.0,90,136,415,350.0,194.0,0
2740,2740,TX,Sutton County,3758.0,896,690,70.0,217.0,210,313,"1,083",2417.0,531.0,1
2741,2741,TX,Swisher County,7462.0,"1,874","1,319",148.0,419.0,387,574,"2,056",4050.0,1312.0,3
2742,2742,TX,Tarrant County,2084931.0,"549,063","235,187",43448.0,114981.0,"92,803","135,088","549,978",1127499.0,248032.0,"1,030"
2743,2743,TX,Taylor County,137640.0,"33,983","19,785",2689.0,7706.0,"6,454","9,470","36,984",50969.0,21301.0,67
2744,2744,TX,Terrell County,823.0,163,244,12.0,50.0,56,85,257,487.0,155.0,0
2745,2745,TX,Terry County,12287.0,"3,379","1,860",267.0,667.0,592,874,"3,253",7548.0,2529.0,6
2746,2746,TX,Throckmorton County,1515.0,298,425,23.0,92.0,104,158,479,267.0,217.0,0
2747,2747,TX,Titus County,33033.0,"9,578","4,715",757.0,1762.0,"1,555","2,290","8,579",18388.0,6035.0,16
2748,2748,TX,Tom Green County,118189.0,"28,236","18,267",2234.0,6711.0,"5,803","8,542","32,449",55845.0,17558.0,58
2749,2749,TX,Travis County,1248743.0,"270,726","123,395",21422.0,72560.0,"53,877","77,666","340,743",638924.0,146724.0,620
2750,2750,TX,Trinity County,14740.0,"2,954","3,921",233.0,899.0,993,"1,498","4,617",3302.0,2581.0,7
2751,2751,TX,Tyler County,21696.0,"4,183","4,846",331.0,1320.0,"1,315","1,966","6,597",4666.0,3584.0,10
2752,2752,TX,Upshur County,41260.0,"9,817","7,576",776.0,2384.0,"2,297","3,414","11,859",8149.0,6455.0,20
2753,2753,TX,Upton County,3671.0,"1,083",516,85.0,194.0,170,251,945,2138.0,512.0,1
2754,2754,TX,Uvalde County,26846.0,"7,260","4,518",574.0,1466.0,"1,338","1,982","7,173",19913.0,5999.0,13
2755,2755,TX,Val Verde County,49208.0,"14,033","7,001",1110.0,2618.0,"2,232","3,282","12,615",41979.0,8950.0,24
2756,2756,TX,Van Zandt County,56019.0,"12,922","11,321",1022.0,3272.0,"3,263","4,869","16,404",9320.0,8598.0,27
2757,2757,TX,Victoria County,92035.0,"23,330","14,822",1846.0,5155.0,"4,636","6,848","25,180",51251.0,13855.0,45
2758,2758,TX,Walker County,72480.0,"10,927","9,571",864.0,4576.0,"3,611","5,251","21,732",31629.0,14525.0,36
2759,2759,TX,Waller County,53126.0,"12,898","6,282",1020.0,2989.0,"2,356","3,427","14,189",30251.0,7776.0,26
2760,2760,TX,Ward County,11720.0,"3,358","1,636",265.0,626.0,542,798,"3,035",7099.0,1611.0,5
2761,2761,TX,Washington County,35108.0,"7,620","7,612",602.0,2078.0,"2,086","3,119","10,411",12696.0,4566.0,17
2762,2762,TX,Webb County,275910.0,"90,830","26,087",7187.0,13760.0,"10,587","15,337","65,070",266071.0,69860.0,136
2763,2763,TX,Wharton County,41619.0,"10,750","7,110",850.0,2326.0,"2,169","3,215","11,467",23328.0,6909.0,20
2764,2764,TX,Wheeler County,5191.0,"1,301","1,004",102.0,294.0,289,431,"1,470",1627.0,721.0,2
2765,2765,TX,Wichita County,132064.0,"29,664","19,436",2347.0,7642.0,"6,477","9,507","36,821",46468.0,21221.0,65
2766,2766,TX,Wilbarger County,12820.0,"2,849","2,355",225.0,751.0,706,"1,048","3,709",5433.0,1905.0,6
2767,2767,TX,Willacy County,21515.0,"5,088","3,015",402.0,1217.0,997,"1,459","5,812",19655.0,6369.0,10
2768,2768,TX,Williamson County,566719.0,"145,276","68,988",11495.0,31533.0,"25,850","37,725","151,205",234343.0,35829.0,280
2769,2769,TX,Wilson County,50224.0,"12,048","8,033",953.0,2893.0,"2,667","3,941","14,265",21736.0,5400.0,24
2770,2770,TX,Winkler County,7720.0,"2,283",949,180.0,406.0,340,497,"1,958",5029.0,1069.0,3
2771,2771,TX,Wise County,68305.0,"16,919","10,190",1338.0,3889.0,"3,504","5,164","19,076",16170.0,6643.0,33
2772,2772,TX,Wood County,45129.0,"8,672","12,142",686.0,2776.0,"3,050","4,600","14,223",8048.0,6625.0,22
2773,2773,TX,Yoakum County,8591.0,"2,797","1,017",221.0,433.0,361,528,"2,083",5967.0,1028.0,4
2774,2774,TX,Young County,18045.0,"4,331","3,671",342.0,1038.0,"1,035","1,546","5,201",4095.0,2468.0,8
2775,2775,TX,Zapata County,14190.0,"4,704","1,843",372.0,707.0,601,883,"3,407",13515.0,4529.0,7
2776,2776,TX,Zavala County,11983.0,"3,506","1,712",277.0,631.0,544,800,"3,051",11382.0,3701.0,5
2777,2777,UT,Beaver County,6580.0,"2,119",948,116.0,421.0,209,314,"1,151",1020.0,613.0,1
2778,2778,UT,Box Elder County,54950.0,"17,430","7,109",956.0,3529.0,"1,692","2,477","9,590",7168.0,3986.0,14
2779,2779,UT,Cache County,127068.0,"38,511","12,009",2113.0,8180.0,"3,393","4,569","21,648",21173.0,15830.0,32
2780,2780,UT,Carbon County,20269.0,"5,227","3,530",286.0,1423.0,730,"1,118","3,911",3437.0,2853.0,5
2781,2781,UT,Daggett County,980.0,217,251,11.0,73.0,43,71,207,74.0,64.0,0
2782,2782,UT,Davis County,351713.0,"112,970","35,317",6199.0,22328.0,"9,983","13,898","60,010",58000.0,19798.0,89
2783,2783,UT,Duchesne County,19964.0,"6,720","2,408",368.0,1243.0,587,851,"3,370",3002.0,2335.0,5
2784,2784,UT,Emery County,10014.0,"2,878","1,728",157.0,677.0,353,545,"1,867",917.0,1247.0,2
2785,2785,UT,Garfield County,5080.0,"1,183","1,175",64.0,371.0,207,335,"1,035",604.0,551.0,1
2786,2786,UT,Grand County,9764.0,"2,090","1,817",114.0,729.0,382,587,"2,015",1780.0,1092.0,2
2787,2787,UT,Iron County,52775.0,"15,317","6,700",840.0,3498.0,"1,606","2,310","9,418",7456.0,7444.0,13
2788,2788,UT,Juab County,11555.0,"3,973","1,397",218.0,711.0,334,485,"1,924",937.0,968.0,2
2789,2789,UT,Kane County,7709.0,"1,809","1,796",99.0,562.0,315,510,"1,569",712.0,779.0,1
2790,2790,UT,Millard County,13006.0,"3,997","2,232",219.0,854.0,446,691,"2,353",2262.0,1453.0,3
2791,2791,UT,Morgan County,12045.0,"4,258","1,382",233.0,734.0,352,511,"2,000",650.0,478.0,3
2792,2792,UT,Piute County,1445.0,331,417,18.0,106.0,64,109,301,147.0,262.0,0
2793,2793,UT,Rich County,2464.0,716,443,39.0,165.0,87,135,457,229.0,218.0,0
2794,2794,UT,Salt Lake County,1152633.0,"312,889","125,157",17170.0,78548.0,"35,186","49,058","211,171",338240.0,102660.0,293
2795,2795,UT,San Juan County,15449.0,"4,719","2,187",258.0,1013.0,501,747,"2,771",8706.0,3419.0,3
2796,2796,UT,Sanpete County,30623.0,"7,819","4,273",429.0,2134.0,999,"1,454","5,768",4420.0,4116.0,7
2797,2797,UT,Sevier County,21539.0,"6,338","3,465",347.0,1436.0,728,"1,107","3,938",1866.0,2544.0,5
2798,2798,UT,Summit County,41933.0,"10,253","5,280",562.0,3019.0,"1,496","2,168","8,303",6613.0,2570.0,10
2799,2799,UT,Tooele County,69907.0,"22,807","6,403",1251.0,4409.0,"1,955","2,687","11,848",11984.0,4744.0,17
2800,2800,UT,Uintah County,35438.0,"11,754","3,855",645.0,2219.0,"1,016","1,441","5,985",6636.0,4031.0,9
2801,2801,UT,Utah County,622213.0,"207,710","48,050",11398.0,38229.0,"15,362","20,063","100,766",111686.0,57136.0,158
2802,2802,UT,Wasatch County,33240.0,"10,478","3,822",575.0,2146.0,"1,016","1,460","5,833",5641.0,1750.0,8
2803,2803,UT,Washington County,171700.0,"44,808","36,844",2459.0,12001.0,"6,463","10,322","33,137",27119.0,16435.0,43
2804,2804,UT,Wayne County,2690.0,657,586,36.0,194.0,108,172,541,266.0,347.0,0
2805,2805,UT,Weber County,256359.0,"72,484","29,897",3977.0,17236.0,"7,912","11,228","46,517",62335.0,23839.0,65
2806,2806,VT,Addison County,36973.0,"6,235","7,357",548.0,3727.0,"1,903","2,412","13,609",2796.0,3042.0,22
2807,2807,VT,Bennington County,35631.0,"6,756","8,162",594.0,3459.0,"1,970","2,515","13,047",2237.0,3905.0,21
2808,2808,VT,Caledonia County,30302.0,"5,844","6,354",514.0,2948.0,"1,593","2,025","10,942",1602.0,3648.0,18
2809,2809,VT,Chittenden County,164572.0,"29,165","24,673",2565.0,16693.0,"7,144","8,949","58,134",19535.0,16039.0,100
2810,2810,VT,Essex County,6250.0,"1,106","1,598",97.0,610.0,377,482,"2,362",297.0,964.0,3
2811,2811,VT,Franklin County,49421.0,"10,949","7,925",963.0,4699.0,"2,296","2,875","16,921",3171.0,5398.0,30
2812,2812,VT,Grand Isle County,7090.0,"1,278","1,475",112.0,700.0,390,493,"2,619",539.0,579.0,4
2813,2813,VT,Lamoille County,25300.0,"5,134","4,393",451.0,2458.0,"1,206","1,519","8,870",1400.0,2696.0,15
2814,2814,VT,Orange County,28999.0,"5,316","6,149",467.0,2852.0,"1,567","1,988","10,634",1308.0,2901.0,17
2815,2815,VT,Orleans County,26907.0,"5,206","6,113",457.0,2601.0,"1,466","1,873","9,783",1387.0,3194.0,16
2816,2816,VT,Rutland County,58672.0,"10,438","12,955",918.0,5798.0,"3,220","4,097","21,695",2844.0,5842.0,35
2817,2817,VT,Washington County,58140.0,"10,926","11,411",961.0,5718.0,"2,972","3,762","20,977",3424.0,6031.0,35
2818,2818,VT,Windham County,42756.0,"7,636","9,757",671.0,4212.0,"2,378","3,032","15,843",3158.0,4965.0,26
2819,2819,VT,Windsor County,55286.0,"9,984","12,885",878.0,5423.0,"3,112","3,973","20,502",3013.0,5227.0,33
2820,2820,VA,Accomack County,32412.0,"6,656","7,638",476.0,2164.0,"1,925","2,650","10,229",12974.0,5552.0,18
2821,2821,VA,Albemarle County,108718.0,"21,528","20,248",1540.0,7401.0,"5,761","7,598","33,294",25438.0,8912.0,62
2822,2822,VA,Alleghany County,14910.0,"2,770","3,682",198.0,1019.0,922,"1,275","4,849",1270.0,2164.0,8
2823,2823,VA,Amelia County,13013.0,"2,664","2,576",190.0,879.0,740,989,"4,057",3361.0,1273.0,7
2824,2824,VA,Amherst County,31666.0,"6,207","6,701",444.0,2154.0,"1,828","2,466","9,985",7950.0,3969.0,18
2825,2825,VA,Appomattox County,15841.0,"3,350","3,280",239.0,1056.0,886,"1,194","4,878",3674.0,2123.0,9
2826,2826,VA,Arlington County,237521.0,"42,959","25,209",3074.0,16810.0,"10,477","12,482","70,136",92122.0,14842.0,136
2827,2827,VA,Augusta County,75457.0,"14,362","15,877",1027.0,5172.0,"4,366","5,874","23,924",7110.0,6531.0,43
2828,2828,VA,Bath County,4292.0,650,"1,187",46.0,304.0,284,398,"1,467",383.0,451.0,2
2829,2829,VA,Bedford County,78747.0,"15,623","16,789",1118.0,5345.0,"4,631","6,256","24,939",9670.0,8162.0,45
2830,2830,VA,Bland County,6293.0,965,"1,447",69.0,449.0,385,522,"2,093",399.0,786.0,3
2831,2831,VA,Botetourt County,33277.0,"6,279","7,569",449.0,2279.0,"2,020","2,754","10,735",2445.0,2441.0,19
2832,2832,VA,Brunswick County,16384.0,"2,674","3,523",191.0,1159.0,950,"1,275","5,313",9729.0,3187.0,9
2833,2833,VA,Buchanan County,21221.0,"3,662","4,709",262.0,1485.0,"1,279","1,730","6,919",1058.0,5568.0,12
2834,2834,VA,Buckingham County,16999.0,"3,000","3,340",214.0,1189.0,960,"1,273","5,411",6599.0,2993.0,9
2835,2835,VA,Campbell County,54973.0,"10,628","10,943",760.0,3761.0,"3,085","4,114","17,216",11250.0,6132.0,31
2836,2836,VA,Caroline County,30772.0,"7,079","5,050",506.0,2023.0,"1,573","2,046","9,069",11221.0,2930.0,17
2837,2837,VA,Carroll County,29636.0,"5,384","7,259",385.0,2038.0,"1,834","2,529","9,672",1683.0,4605.0,17
2838,2838,VA,Charles City,6941.0,"1,052","1,708",75.0,496.0,449,616,"2,357",3976.0,851.0,3
2839,2839,VA,Charlotte County,11938.0,"2,491","2,654",178.0,796.0,698,952,"3,740",3816.0,2264.0,6
2840,2840,VA,Chesterfield County,348556.0,"82,795","52,028",5925.0,22774.0,"17,230","22,099","101,026",135536.0,26093.0,199
2841,2841,VA,Clarke County,14523.0,"2,888","3,068",206.0,986.0,859,"1,159","4,608",2127.0,934.0,8
2842,2842,VA,Craig County,5064.0,888,"1,185",63.0,352.0,313,428,"1,662",153.0,599.0,2
2843,2843,VA,Culpeper County,51859.0,"12,864","8,159",920.0,3333.0,"2,585","3,353","14,923",15514.0,4375.0,29
2844,2844,VA,Cumberland County,9809.0,"1,900","2,199",135.0,667.0,576,785,"3,116",3569.0,1535.0,5
2845,2845,VA,Dickenson County,14523.0,"2,871","3,198",205.0,982.0,841,"1,142","4,576",372.0,3520.0,8
2846,2846,VA,Dinwiddie County,28529.0,"5,686","4,981",406.0,1951.0,"1,561","2,039","8,826",10939.0,3486.0,16
2847,2847,VA,Essex County,10919.0,"2,028","2,530",145.0,749.0,658,900,"3,521",4966.0,1478.0,6
2848,2848,VA,Fairfax County,1150795.0,"269,162","154,840",19263.0,75829.0,"55,227","69,579","331,791",572332.0,69377.0,662
2849,2849,VA,Fauquier County,70675.0,"16,513","11,620",1181.0,4632.0,"3,699","4,821","20,927",14578.0,4260.0,40
2850,2850,VA,Floyd County,15795.0,"3,112","3,604",222.0,1069.0,943,"1,289","5,031",1142.0,1922.0,9
2851,2851,VA,Fluvanna County,26783.0,"5,277","5,418",377.0,1822.0,"1,509","2,020","8,373",5884.0,1749.0,15
2852,2852,VA,Franklin County,56195.0,"10,779","13,219",771.0,3823.0,"3,405","4,672","18,062",7222.0,8390.0,32
2853,2853,VA,Frederick County,88355.0,"20,386","15,264",1459.0,5793.0,"4,610","6,050","26,189",15357.0,6107.0,50
2854,2854,VA,Giles County,16844.0,"3,486","3,681",249.0,1127.0,970,"1,319","5,257",916.0,2064.0,9
2855,2855,VA,Gloucester County,37349.0,"7,479","7,118",535.0,2542.0,"2,103","2,789","11,648",5772.0,3348.0,21
2856,2856,VA,Goochland County,23244.0,"4,119","5,191",294.0,1618.0,"1,426","1,933","7,598",5171.0,1498.0,13
